M,seed,blocks,method,presolve,solver,status,verified,reason,prep_seconds,solver_seconds,nodes,optimum,x,factors
1000000,2,12,Aggregate-GM,False,highs,kOptimal,True,verified,0.00021886300055484753,0.011246652999943763,1,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000,2,12,Aggregate-GM,False,gurobi,2,True,verified,0.00021886300055484753,0.002037928999925498,1.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000,2,12,Aggregate-GM,True,highs,kOptimal,True,verified,0.00021886300055484753,0.003808928000580636,0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000,2,12,Aggregate-GM,True,gurobi,2,True,verified,0.00021886300055484753,0.0008028860002013971,1.0,302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0]","[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.2773500981126146, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,0,12,Base,False,highs,kOptimal,True,verified,7.382999683613889e-06,0.010446833999594674,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,Base,False,gurobi,2,True,verified,7.382999683613889e-06,0.013635784999678435,146.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,Base,True,highs,kOptimal,True,verified,7.382999683613889e-06,0.003892447999533033,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,Base,True,gurobi,2,True,verified,7.382999683613889e-06,0.000414271999943594,0.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,GM,False,highs,kOptimal,True,verified,0.00014341900077852188,0.04840099299963185,66,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404]"
1000000000,0,12,GM,False,gurobi,2,True,verified,0.00014341900077852188,0.011630414999672212,167.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404]"
1000000000,0,12,GM,True,highs,kOptimal,True,verified,0.00014341900077852188,0.00382268299927091,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404]"
1000000000,0,12,GM,True,gurobi,2,True,verified,0.00014341900077852188,0.0007723879998593475,1.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404]"
1000000000,0,12,GCD-floor,False,highs,kOptimal,True,verified,1.0263000149279833e-05,0.01038488700032758,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,GCD-floor,False,gurobi,2,True,verified,1.0263000149279833e-05,0.0010110000002896413,1.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,GCD-floor,True,highs,kOptimal,True,verified,1.0263000149279833e-05,0.0038754540000809357,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,GCD-floor,True,gurobi,2,True,verified,1.0263000149279833e-05,0.00038888600010977825,0.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,0,12,Row-dyadic,False,highs,ABSTAIN,False,no_point,0.010881875000450236,0.0,0,341,null,null
1000000000,0,12,Row-dyadic,False,gurobi,ABSTAIN,False,no_point,0.010881875000450236,0.0,0,341,null,null
1000000000,0,12,Row-dyadic,True,highs,ABSTAIN,False,no_point,0.010881875000450236,0.0,0,341,null,null
1000000000,0,12,Row-dyadic,True,gurobi,ABSTAIN,False,no_point,0.010881875000450236,0.0,0,341,null,null
1000000000,0,12,Joint-dyadic,False,highs,kOptimal,True,verified,0.01642041299965058,0.0473603849995925,69,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.19611613513818404]"
1000000000,0,12,Joint-dyadic,False,gurobi,2,True,verified,0.01642041299965058,0.003900116000295384,2.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.19611613513818404]"
1000000000,0,12,Joint-dyadic,True,highs,kOptimal,True,verified,0.01642041299965058,0.0038469829996756744,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.19611613513818404]"
1000000000,0,12,Joint-dyadic,True,gurobi,2,True,verified,0.01642041299965058,0.0007829770001990255,1.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 6.103515625e-05, 0.19611613513818404]"
1000000000,0,12,Aggregate-GM,False,highs,kOptimal,True,verified,0.00020551899979182053,0.00643741499970929,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,0,12,Aggregate-GM,False,gurobi,2,True,verified,0.00020551899979182053,0.0026517770002101315,1.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,0,12,Aggregate-GM,True,highs,kOptimal,True,verified,0.00020551899979182053,0.0038754240003981977,1,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,0,12,Aggregate-GM,True,gurobi,2,True,verified,0.00020551899979182053,0.0008060489999479614,1.0,341,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 3.1622776601683795e-05, 0.19611613513818404, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475, 0.7071067811865475]"
1000000000,1,12,Base,False,highs,kOptimal,True,verified,8.037000043259468e-06,0.0022361769997587544,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,1,12,Base,False,gurobi,2,True,verified,8.037000043259468e-06,0.011245183000028192,178.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,1,12,Base,True,highs,kOptimal,True,verified,8.037000043259468e-06,0.003600980999181047,1,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1000000000,1,12,Base,True,gurobi,2,True,verified,8.037000043259468e-06,0.0004488519998631091,0.0,385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
