run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
primary-highs-simple-v1_simple_000439-Flat-L2-g0.01-s1,primary,2,81,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000439-Base-g0.01-s1,primary,2,82,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000439-Role-Hybrid-g0.01-s1,primary,2,83,Simple,v1_simple_000439,data/benchmark-v1/simple/v1_simple_000439.txt,71929f7c86d723cf51a38429def895773c734058b38299d925ca5230cb6d75c6,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000335-Role-Hybrid-g0.01-s1,primary,2,84,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000335-Flat-L2-g0.01-s1,primary,2,85,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000335-Flat-GM-g0.01-s1,primary,2,86,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000335-Base-g0.01-s1,primary,2,87,Simple,v1_simple_000335,data/benchmark-v1/simple/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000055-Base-g0.01-s1,primary,2,88,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000055-Flat-L2-g0.01-s1,primary,2,89,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000055-Flat-GM-g0.01-s1,primary,2,90,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000055-Role-Hybrid-g0.01-s1,primary,2,91,Simple,v1_simple_000055,data/benchmark-v1/simple/v1_simple_000055.txt,136dabc0d98245dfbc241f7ba941b2540d6e93f1753ca3d3346474e677124656,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000407-Base-g0.01-s1,primary,2,92,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000407-Flat-GM-g0.01-s1,primary,2,93,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000407-Role-Hybrid-g0.01-s1,primary,2,94,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000407-Flat-L2-g0.01-s1,primary,2,95,Simple,v1_simple_000407,data/benchmark-v1/simple/v1_simple_000407.txt,0d26e33ce71ae87b2238ca9f2677f8e8e42b5d6011fbc8d967cba141f13aae0e,Flat-L2,highs,0.01,1,1800.0,1
