family,pool_version,instance,log,threads,mipgap,timelimit,status,time,work,final_gap_pct,t_gap1,integer_vars,t_gap01
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000139,hist_banco_base/sgtm/part_038_of_100/logs/v1_sgtm_000139_base.log,1,0.001,3600.0,OPTIMAL,0.74,0.63,0.0083,0.0,1440,0.74
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000239,hist_banco_base/sgtm/part_038_of_100/logs/v1_sgtm_000239_base.log,1,0.001,3600.0,OPTIMAL,24.27,27.47,0.0568,24.27,1440,24.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000339,hist_banco_base/sgtm/part_038_of_100/logs/v1_sgtm_000339_base.log,1,0.001,3600.0,OPTIMAL,0.91,0.8,0.0238,0.0,1440,0.91
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000439,hist_banco_base/sgtm/part_038_of_100/logs/v1_sgtm_000439_base.log,1,0.001,3600.0,OPTIMAL,27.09,33.73,0.0991,20.0,1440,27.09
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000040,hist_banco_base/sgtm/part_039_of_100/logs/v1_sgtm_000040_base.log,1,0.001,3600.0,OPTIMAL,0.16,0.13,0.0,0.16,1440,0.16
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000140,hist_banco_base/sgtm/part_039_of_100/logs/v1_sgtm_000140_base.log,1,0.001,3600.0,OPTIMAL,0.84,0.25,0.0725,0.0,1440,0.84
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000240,hist_banco_base/sgtm/part_039_of_100/logs/v1_sgtm_000240_base.log,1,0.001,3600.0,OPTIMAL,0.67,0.65,0.0,0.0,1440,0.67
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000340,hist_banco_base/sgtm/part_039_of_100/logs/v1_sgtm_000340_base.log,1,0.001,3600.0,OPTIMAL,15.54,14.92,0.0,15.54,1440,15.54
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000440,hist_banco_base/sgtm/part_039_of_100/logs/v1_sgtm_000440_base.log,1,0.001,3600.0,OPTIMAL,21.92,21.1,0.097,20.0,1440,21.92
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000041,hist_banco_base/sgtm/part_040_of_100/logs/v1_sgtm_000041_base.log,1,0.001,3600.0,OPTIMAL,22.13,23.99,0.0997,20.0,1440,22.13
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000141,hist_banco_base/sgtm/part_040_of_100/logs/v1_sgtm_000141_base.log,1,0.001,3600.0,OPTIMAL,8.29,7.49,0.0958,8.29,1440,8.29
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000241,hist_banco_base/sgtm/part_040_of_100/logs/v1_sgtm_000241_base.log,1,0.001,3600.0,OPTIMAL,0.44,0.49,0.0,0.0,1440,0.44
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000341,hist_banco_base/sgtm/part_040_of_100/logs/v1_sgtm_000341_base.log,1,0.001,3600.0,OPTIMAL,0.38,0.39,0.0,0.0,1440,0.38
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000441,hist_banco_base/sgtm/part_040_of_100/logs/v1_sgtm_000441_base.log,1,0.001,3600.0,OPTIMAL,3.06,2.9,0.0979,2.0,1440,3.06
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000042,hist_banco_base/sgtm/part_041_of_100/logs/v1_sgtm_000042_base.log,1,0.001,3600.0,OPTIMAL,25.79,27.34,0.0556,25.79,1440,25.79
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000142,hist_banco_base/sgtm/part_041_of_100/logs/v1_sgtm_000142_base.log,1,0.001,3600.0,OPTIMAL,2.32,2.38,0.0496,1.0,1440,2.32
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000242,hist_banco_base/sgtm/part_041_of_100/logs/v1_sgtm_000242_base.log,1,0.001,3600.0,OPTIMAL,25.57,24.95,0.0906,25.0,1440,25.57
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000342,hist_banco_base/sgtm/part_041_of_100/logs/v1_sgtm_000342_base.log,1,0.001,3600.0,OPTIMAL,0.22,0.21,0.0,0.0,1440,0.22
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000442,hist_banco_base/sgtm/part_041_of_100/logs/v1_sgtm_000442_base.log,1,0.001,3600.0,OPTIMAL,0.52,0.59,0.0,0.0,1440,0.52
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000043,hist_banco_base/sgtm/part_042_of_100/logs/v1_sgtm_000043_base.log,1,0.001,3600.0,OPTIMAL,96.99,93.4,0.0999,75.0,1440,96.99
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000143,hist_banco_base/sgtm/part_042_of_100/logs/v1_sgtm_000143_base.log,1,0.001,3600.0,OPTIMAL,0.39,0.46,0.0,0.0,1440,0.39
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000243,hist_banco_base/sgtm/part_042_of_100/logs/v1_sgtm_000243_base.log,1,0.001,3600.0,OPTIMAL,3.76,3.84,0.0,3.76,1440,3.76
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000343,hist_banco_base/sgtm/part_042_of_100/logs/v1_sgtm_000343_base.log,1,0.001,3600.0,OPTIMAL,13.02,14.0,0.0742,13.02,1440,13.02
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000443,hist_banco_base/sgtm/part_042_of_100/logs/v1_sgtm_000443_base.log,1,0.001,3600.0,OPTIMAL,112.55,120.23,0.0999,7.0,1440,112.55
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000044,hist_banco_base/sgtm/part_043_of_100/logs/v1_sgtm_000044_base.log,1,0.001,3600.0,OPTIMAL,1519.95,1424.18,0.0892,300.0,1440,1519.95
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000144,hist_banco_base/sgtm/part_043_of_100/logs/v1_sgtm_000144_base.log,1,0.001,3600.0,OPTIMAL,4.14,4.44,0.0742,3.0,1440,4.14
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000244,hist_banco_base/sgtm/part_043_of_100/logs/v1_sgtm_000244_base.log,1,0.001,3600.0,OPTIMAL,0.25,0.26,0.0,0.0,1440,0.25
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000344,hist_banco_base/sgtm/part_043_of_100/logs/v1_sgtm_000344_base.log,1,0.001,3600.0,OPTIMAL,88.56,85.39,0.0971,85.0,1440,88.56
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000444,hist_banco_base/sgtm/part_043_of_100/logs/v1_sgtm_000444_base.log,1,0.001,3600.0,OPTIMAL,21.35,22.03,0.0862,17.0,1440,21.35
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000045,hist_banco_base/sgtm/part_044_of_100/logs/v1_sgtm_000045_base.log,1,0.001,3600.0,OPTIMAL,0.3,0.35,0.0,0.0,1440,0.3
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000145,hist_banco_base/sgtm/part_044_of_100/logs/v1_sgtm_000145_base.log,1,0.001,3600.0,OPTIMAL,18.89,19.63,0.0458,18.89,1440,18.89
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000245,hist_banco_base/sgtm/part_044_of_100/logs/v1_sgtm_000245_base.log,1,0.001,3600.0,OPTIMAL,27.82,33.04,0.0996,20.0,1440,27.82
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000345,hist_banco_base/sgtm/part_044_of_100/logs/v1_sgtm_000345_base.log,1,0.001,3600.0,OPTIMAL,0.32,0.38,0.0,0.0,1440,0.32
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000445,hist_banco_base/sgtm/part_044_of_100/logs/v1_sgtm_000445_base.log,1,0.001,3600.0,OPTIMAL,5.42,5.28,0.0059,1.0,1440,5.42
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000046,hist_banco_base/sgtm/part_045_of_100/logs/v1_sgtm_000046_base.log,1,0.001,3600.0,OPTIMAL,636.6,639.47,0.0893,630.0,1440,636.6
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000146,hist_banco_base/sgtm/part_045_of_100/logs/v1_sgtm_000146_base.log,1,0.001,3600.0,OPTIMAL,0.24,0.27,0.0,0.0,1440,0.24
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000246,hist_banco_base/sgtm/part_045_of_100/logs/v1_sgtm_000246_base.log,1,0.001,3600.0,OPTIMAL,14.42,15.23,0.0,14.42,1440,14.42
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000346,hist_banco_base/sgtm/part_045_of_100/logs/v1_sgtm_000346_base.log,1,0.001,3600.0,OPTIMAL,28.15,32.02,0.0983,25.0,1440,28.15
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000446,hist_banco_base/sgtm/part_045_of_100/logs/v1_sgtm_000446_base.log,1,0.001,3600.0,OPTIMAL,0.28,0.37,0.0,0.0,1440,0.28
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000047,hist_banco_base/sgtm/part_046_of_100/logs/v1_sgtm_000047_base.log,1,0.001,3600.0,OPTIMAL,26.87,32.2,0.097,26.87,1440,26.87
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000147,hist_banco_base/sgtm/part_046_of_100/logs/v1_sgtm_000147_base.log,1,0.001,3600.0,OPTIMAL,18.05,17.54,0.0269,17.0,1440,18.05
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000247,hist_banco_base/sgtm/part_046_of_100/logs/v1_sgtm_000247_base.log,1,0.001,3600.0,OPTIMAL,0.39,0.43,0.0,0.0,1440,0.39
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000347,hist_banco_base/sgtm/part_046_of_100/logs/v1_sgtm_000347_base.log,1,0.001,3600.0,OPTIMAL,61.72,74.37,0.1,21.0,1440,61.72
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000447,hist_banco_base/sgtm/part_046_of_100/logs/v1_sgtm_000447_base.log,1,0.001,3600.0,OPTIMAL,6.79,6.58,0.0997,5.0,1440,6.79
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000048,hist_banco_base/sgtm/part_047_of_100/logs/v1_sgtm_000048_base.log,1,0.001,3600.0,OPTIMAL,0.21,0.21,0.0,0.0,1440,0.21
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000148,hist_banco_base/sgtm/part_047_of_100/logs/v1_sgtm_000148_base.log,1,0.001,3600.0,OPTIMAL,0.34,0.46,0.0,0.0,1440,0.34
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000248,hist_banco_base/sgtm/part_047_of_100/logs/v1_sgtm_000248_base.log,1,0.001,3600.0,OPTIMAL,12.33,14.11,0.0062,12.33,1440,12.33
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000348,hist_banco_base/sgtm/part_047_of_100/logs/v1_sgtm_000348_base.log,1,0.001,3600.0,OPTIMAL,20.64,22.04,0.0983,20.64,1440,20.64
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000448,hist_banco_base/sgtm/part_047_of_100/logs/v1_sgtm_000448_base.log,1,0.001,3600.0,OPTIMAL,0.31,0.33,0.0,0.0,1440,0.31
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000049,hist_banco_base/sgtm/part_048_of_100/logs/v1_sgtm_000049_base.log,1,0.001,3600.0,OPTIMAL,0.53,0.48,0.013,0.0,1440,0.53
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000149,hist_banco_base/sgtm/part_048_of_100/logs/v1_sgtm_000149_base.log,1,0.001,3600.0,OPTIMAL,28.22,32.4,0.0999,15.0,1440,28.22
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000249,hist_banco_base/sgtm/part_048_of_100/logs/v1_sgtm_000249_base.log,1,0.001,3600.0,OPTIMAL,13.02,13.22,0.0898,12.0,1440,13.02
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000349,hist_banco_base/sgtm/part_048_of_100/logs/v1_sgtm_000349_base.log,1,0.001,3600.0,OPTIMAL,0.23,0.23,0.0544,0.0,1440,0.23
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000449,hist_banco_base/sgtm/part_048_of_100/logs/v1_sgtm_000449_base.log,1,0.001,3600.0,OPTIMAL,894.66,868.13,0.0947,575.0,1440,894.66
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000050,hist_banco_base/sgtm/part_049_of_100/logs/v1_sgtm_000050_base.log,1,0.001,3600.0,OPTIMAL,10.46,11.42,0.0827,10.0,1440,10.46
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000150,hist_banco_base/sgtm/part_049_of_100/logs/v1_sgtm_000150_base.log,1,0.001,3600.0,OPTIMAL,1.44,1.69,0.0,1.0,1440,1.44
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000250,hist_banco_base/sgtm/part_049_of_100/logs/v1_sgtm_000250_base.log,1,0.001,3600.0,OPTIMAL,0.27,0.29,0.0,0.0,1440,0.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000350,hist_banco_base/sgtm/part_049_of_100/logs/v1_sgtm_000350_base.log,1,0.001,3600.0,OPTIMAL,0.15,0.14,0.0,0.15,1440,0.15
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000450,hist_banco_base/sgtm/part_049_of_100/logs/v1_sgtm_000450_base.log,1,0.001,3600.0,OPTIMAL,65.39,73.34,0.1,49.0,1440,65.39
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000051,hist_banco_base/sgtm/part_050_of_100/logs/v1_sgtm_000051_base.log,1,0.001,3600.0,OPTIMAL,0.97,0.88,0.0405,0.0,1440,0.97
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000151,hist_banco_base/sgtm/part_050_of_100/logs/v1_sgtm_000151_base.log,1,0.001,3600.0,OPTIMAL,0.97,0.86,0.0466,0.0,1440,0.97
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000251,hist_banco_base/sgtm/part_050_of_100/logs/v1_sgtm_000251_base.log,1,0.001,3600.0,OPTIMAL,15.6,15.51,0.0954,14.0,1440,15.6
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000351,hist_banco_base/sgtm/part_050_of_100/logs/v1_sgtm_000351_base.log,1,0.001,3600.0,OPTIMAL,0.32,0.37,0.0,0.0,1440,0.32
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000451,hist_banco_base/sgtm/part_050_of_100/logs/v1_sgtm_000451_base.log,1,0.001,3600.0,OPTIMAL,20.13,21.32,0.0977,4.0,1440,20.13
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000052,hist_banco_base/sgtm/part_051_of_100/logs/v1_sgtm_000052_base.log,1,0.001,3600.0,OPTIMAL,0.21,0.2,0.008,0.21,1440,0.21
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000152,hist_banco_base/sgtm/part_051_of_100/logs/v1_sgtm_000152_base.log,1,0.001,3600.0,OPTIMAL,0.31,0.38,0.0,0.0,1440,0.31
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000252,hist_banco_base/sgtm/part_051_of_100/logs/v1_sgtm_000252_base.log,1,0.001,3600.0,OPTIMAL,5.86,5.43,0.0782,1.0,1440,5.86
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000352,hist_banco_base/sgtm/part_051_of_100/logs/v1_sgtm_000352_base.log,1,0.001,3600.0,OPTIMAL,17.5,18.26,0.0996,17.0,1440,17.5
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000452,hist_banco_base/sgtm/part_051_of_100/logs/v1_sgtm_000452_base.log,1,0.001,3600.0,OPTIMAL,67.61,69.63,0.0854,60.0,1440,67.61
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000053,hist_banco_base/sgtm/part_052_of_100/logs/v1_sgtm_000053_base.log,1,0.001,3600.0,OPTIMAL,0.36,0.48,0.0,0.0,1440,0.36
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000153,hist_banco_base/sgtm/part_052_of_100/logs/v1_sgtm_000153_base.log,1,0.001,3600.0,OPTIMAL,1.48,1.5,0.0901,1.0,1440,1.48
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000253,hist_banco_base/sgtm/part_052_of_100/logs/v1_sgtm_000253_base.log,1,0.001,3600.0,OPTIMAL,13.92,14.5,0.0968,13.92,1440,13.92
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000353,hist_banco_base/sgtm/part_052_of_100/logs/v1_sgtm_000353_base.log,1,0.001,3600.0,OPTIMAL,0.79,0.72,0.0,0.0,1440,0.79
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000453,hist_banco_base/sgtm/part_052_of_100/logs/v1_sgtm_000453_base.log,1,0.001,3600.0,OPTIMAL,44.61,49.97,0.0627,44.61,1440,44.61
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000054,hist_banco_base/sgtm/part_053_of_100/logs/v1_sgtm_000054_base.log,1,0.001,3600.0,OPTIMAL,12.37,12.37,0.0947,12.37,1440,12.37
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000154,hist_banco_base/sgtm/part_053_of_100/logs/v1_sgtm_000154_base.log,1,0.001,3600.0,OPTIMAL,0.44,0.5,0.0,0.0,1440,0.44
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000254,hist_banco_base/sgtm/part_053_of_100/logs/v1_sgtm_000254_base.log,1,0.001,3600.0,OPTIMAL,17.52,20.21,0.0,17.52,1440,17.52
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000354,hist_banco_base/sgtm/part_053_of_100/logs/v1_sgtm_000354_base.log,1,0.001,3600.0,OPTIMAL,9.91,10.54,0.0967,9.91,1440,9.91
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000454,hist_banco_base/sgtm/part_053_of_100/logs/v1_sgtm_000454_base.log,1,0.001,3600.0,OPTIMAL,25.91,29.39,0.0931,20.0,1440,25.91
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000055,hist_banco_base/sgtm/part_054_of_100/logs/v1_sgtm_000055_base.log,1,0.001,3600.0,OPTIMAL,0.35,0.38,0.0,0.0,1440,0.35
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000155,hist_banco_base/sgtm/part_054_of_100/logs/v1_sgtm_000155_base.log,1,0.001,3600.0,OPTIMAL,41.09,45.9,0.0991,41.09,1440,41.09
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000255,hist_banco_base/sgtm/part_054_of_100/logs/v1_sgtm_000255_base.log,1,0.001,3600.0,OPTIMAL,0.44,0.52,0.0,0.0,1440,0.44
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000355,hist_banco_base/sgtm/part_054_of_100/logs/v1_sgtm_000355_base.log,1,0.001,3600.0,OPTIMAL,9.49,10.33,0.0995,9.49,1440,9.49
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000455,hist_banco_base/sgtm/part_054_of_100/logs/v1_sgtm_000455_base.log,1,0.001,3600.0,OPTIMAL,0.29,0.36,0.0,0.0,1440,0.29
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000056,hist_banco_base/sgtm/part_055_of_100/logs/v1_sgtm_000056_base.log,1,0.001,3600.0,OPTIMAL,10.37,13.43,0.0995,2.0,1440,10.37
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000156,hist_banco_base/sgtm/part_055_of_100/logs/v1_sgtm_000156_base.log,1,0.001,3600.0,OPTIMAL,0.17,0.14,0.0,0.17,1440,0.17
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000256,hist_banco_base/sgtm/part_055_of_100/logs/v1_sgtm_000256_base.log,1,0.001,3600.0,OPTIMAL,24.97,28.3,0.083,24.97,1440,24.97
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000356,hist_banco_base/sgtm/part_055_of_100/logs/v1_sgtm_000356_base.log,1,0.001,3600.0,OPTIMAL,116.78,111.75,0.0667,115.0,1440,116.78
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000456,hist_banco_base/sgtm/part_055_of_100/logs/v1_sgtm_000456_base.log,1,0.001,3600.0,OPTIMAL,11.19,11.48,0.0611,11.19,1440,11.19
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000057,hist_banco_base/sgtm/part_056_of_100/logs/v1_sgtm_000057_base.log,1,0.001,3600.0,OPTIMAL,37.93,39.12,0.092,36.0,1440,37.93
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000157,hist_banco_base/sgtm/part_056_of_100/logs/v1_sgtm_000157_base.log,1,0.001,3600.0,OPTIMAL,0.24,0.23,0.0544,0.0,1440,0.24
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000257,hist_banco_base/sgtm/part_056_of_100/logs/v1_sgtm_000257_base.log,1,0.001,3600.0,OPTIMAL,0.29,0.31,0.0,0.0,1440,0.29
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000357,hist_banco_base/sgtm/part_056_of_100/logs/v1_sgtm_000357_base.log,1,0.001,3600.0,OPTIMAL,16.73,16.46,0.0934,16.73,1440,16.73
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000457,hist_banco_base/sgtm/part_056_of_100/logs/v1_sgtm_000457_base.log,1,0.001,3600.0,OPTIMAL,33.24,35.2,0.0,33.24,1440,33.24
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000058,hist_banco_base/sgtm/part_057_of_100/logs/v1_sgtm_000058_base.log,1,0.001,3600.0,OPTIMAL,24.82,25.79,0.0902,20.0,1440,24.82
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000158,hist_banco_base/sgtm/part_057_of_100/logs/v1_sgtm_000158_base.log,1,0.001,3600.0,OPTIMAL,184.45,170.26,0.1,42.0,1440,184.45
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000258,hist_banco_base/sgtm/part_057_of_100/logs/v1_sgtm_000258_base.log,1,0.001,3600.0,OPTIMAL,0.41,0.5,0.0,0.0,1440,0.41
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000358,hist_banco_base/sgtm/part_057_of_100/logs/v1_sgtm_000358_base.log,1,0.001,3600.0,OPTIMAL,15.51,16.91,0.0926,13.0,1440,15.51
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000458,hist_banco_base/sgtm/part_057_of_100/logs/v1_sgtm_000458_base.log,1,0.001,3600.0,OPTIMAL,0.25,0.28,0.0,0.0,1440,0.25
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000059,hist_banco_base/sgtm/part_058_of_100/logs/v1_sgtm_000059_base.log,1,0.001,3600.0,OPTIMAL,0.29,0.33,0.0061,0.0,1440,0.29
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000159,hist_banco_base/sgtm/part_058_of_100/logs/v1_sgtm_000159_base.log,1,0.001,3600.0,OPTIMAL,16.91,19.26,0.0952,15.0,1440,16.91
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000259,hist_banco_base/sgtm/part_058_of_100/logs/v1_sgtm_000259_base.log,1,0.001,3600.0,OPTIMAL,13.06,13.72,0.0935,13.06,1440,13.06
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000359,hist_banco_base/sgtm/part_058_of_100/logs/v1_sgtm_000359_base.log,1,0.001,3600.0,OPTIMAL,12.3,13.91,0.088,12.3,1440,12.3
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000459,hist_banco_base/sgtm/part_058_of_100/logs/v1_sgtm_000459_base.log,1,0.001,3600.0,OPTIMAL,16.42,17.51,0.0365,16.42,1440,16.42
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000060,hist_banco_base/sgtm/part_059_of_100/logs/v1_sgtm_000060_base.log,1,0.001,3600.0,OPTIMAL,83.51,84.56,0.097,80.0,1440,83.51
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000160,hist_banco_base/sgtm/part_059_of_100/logs/v1_sgtm_000160_base.log,1,0.001,3600.0,OPTIMAL,12.2,13.75,0.0896,12.2,1440,12.2
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000260,hist_banco_base/sgtm/part_059_of_100/logs/v1_sgtm_000260_base.log,1,0.001,3600.0,OPTIMAL,55.38,57.74,0.081,55.0,1440,55.38
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000360,hist_banco_base/sgtm/part_059_of_100/logs/v1_sgtm_000360_base.log,1,0.001,3600.0,OPTIMAL,300.9,292.3,0.0,300.9,1440,300.9
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000460,hist_banco_base/sgtm/part_059_of_100/logs/v1_sgtm_000460_base.log,1,0.001,3600.0,OPTIMAL,13.61,14.86,0.0,13.61,1440,13.61
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000061,hist_banco_base/sgtm/part_060_of_100/logs/v1_sgtm_000061_base.log,1,0.001,3600.0,OPTIMAL,0.29,0.32,0.0,0.0,1440,0.29
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000161,hist_banco_base/sgtm/part_060_of_100/logs/v1_sgtm_000161_base.log,1,0.001,3600.0,OPTIMAL,13.52,13.43,0.0532,13.52,1440,13.52
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000261,hist_banco_base/sgtm/part_060_of_100/logs/v1_sgtm_000261_base.log,1,0.001,3600.0,OPTIMAL,30.54,31.91,0.0903,28.0,1440,30.54
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000361,hist_banco_base/sgtm/part_060_of_100/logs/v1_sgtm_000361_base.log,1,0.001,3600.0,OPTIMAL,19.33,20.02,0.0826,19.0,1440,19.33
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000461,hist_banco_base/sgtm/part_060_of_100/logs/v1_sgtm_000461_base.log,1,0.001,3600.0,OPTIMAL,1.33,1.22,0.0,1.0,1440,1.33
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000062,hist_banco_base/sgtm/part_061_of_100/logs/v1_sgtm_000062_base.log,1,0.001,3600.0,OPTIMAL,0.27,0.27,0.0,0.0,1440,0.27
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000162,hist_banco_base/sgtm/part_061_of_100/logs/v1_sgtm_000162_base.log,1,0.001,3600.0,OPTIMAL,12.96,12.87,0.0423,12.96,1440,12.96
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000262,hist_banco_base/sgtm/part_061_of_100/logs/v1_sgtm_000262_base.log,1,0.001,3600.0,OPTIMAL,0.84,0.74,0.0,0.0,1440,0.84
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000362,hist_banco_base/sgtm/part_061_of_100/logs/v1_sgtm_000362_base.log,1,0.001,3600.0,OPTIMAL,0.35,0.4,0.0,0.0,1440,0.35
SG-Ter-Mer,"sealed release, defective total demand",v1_sgtm_000462,hist_banco_base/sgtm/part_061_of_100/logs/v1_sgtm_000462_base.log,1,0.001,3600.0,OPTIMAL,0.36,0.35,0.0994,0.0,1440,0.36
