model_id,family,seed,exponent,method,presolve,solver,status,rounded_optimal,rounded_exact_feasible,max_integrality_error,solver_seconds,nodes,x,exported_A,exported_b
packing_s102_e0,packing,102,0,GCD-midgap-GM,True,cplex,integer optimal solution,True,True,0.0,0.0034271570002601948,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.308504678941933, 10.062305898749054, 9.369164850721754]"
packing_s102_e3,packing,102,3,GCD-floor,False,cplex,integer optimal solution,True,True,0.0,0.0018740259993137443,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[2.0, 8.0, 3.0, 1.0, 2.0, 1.0, 5.0, 3.0, 4.0, 7.0, 7.0, 1.0], [5.0, 4.0, 2.0, 3.0, 2.0, 4.0, 5.0, 5.0, 1.0, 4.0, 3.0, 4.0], [2.0, 1.0, 3.0, 6.0, 4.0, 7.0, 8.0, 6.0, 3.0, 2.0, 4.0, 4.0]]","[23.0, 22.0, 26.0]"
packing_s102_e3,packing,102,3,GCD-floor,True,cplex,integer optimal solution,True,True,0.0,0.003343678999954136,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[2.0, 8.0, 3.0, 1.0, 2.0, 1.0, 5.0, 3.0, 4.0, 7.0, 7.0, 1.0], [5.0, 4.0, 2.0, 3.0, 2.0, 4.0, 5.0, 5.0, 1.0, 4.0, 3.0, 4.0], [2.0, 1.0, 3.0, 6.0, 4.0, 7.0, 8.0, 6.0, 3.0, 2.0, 4.0, 4.0]]","[23.0, 22.0, 26.0]"
packing_s102_e3,packing,102,3,GCD-floor-GM,False,cplex,integer optimal solution,True,True,0.0,0.001670460999775969,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.131727983645296, 9.838699100999074, 9.192388155425117]"
packing_s102_e3,packing,102,3,GCD-floor-GM,True,cplex,integer optimal solution,True,True,0.0,0.0033601240002099075,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.131727983645296, 9.838699100999074, 9.192388155425117]"
packing_s102_e3,packing,102,3,GCD-midgap-GM,False,cplex,integer optimal solution,True,True,0.0,0.0021869669999432517,0,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.308504678941933, 10.062305898749054, 9.369164850721754]"
packing_s102_e3,packing,102,3,GCD-midgap-GM,True,cplex,integer optimal solution,True,True,0.0,0.0033436069998060702,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.308504678941933, 10.062305898749054, 9.369164850721754]"
packing_s102_e6,packing,102,6,GCD-floor,False,cplex,integer optimal solution,True,True,0.0,0.0018095410005116719,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[2.0, 8.0, 3.0, 1.0, 2.0, 1.0, 5.0, 3.0, 4.0, 7.0, 7.0, 1.0], [5.0, 4.0, 2.0, 3.0, 2.0, 4.0, 5.0, 5.0, 1.0, 4.0, 3.0, 4.0], [2.0, 1.0, 3.0, 6.0, 4.0, 7.0, 8.0, 6.0, 3.0, 2.0, 4.0, 4.0]]","[23.0, 22.0, 26.0]"
packing_s102_e6,packing,102,6,GCD-floor,True,cplex,integer optimal solution,True,True,0.0,0.0032984919998853,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[2.0, 8.0, 3.0, 1.0, 2.0, 1.0, 5.0, 3.0, 4.0, 7.0, 7.0, 1.0], [5.0, 4.0, 2.0, 3.0, 2.0, 4.0, 5.0, 5.0, 1.0, 4.0, 3.0, 4.0], [2.0, 1.0, 3.0, 6.0, 4.0, 7.0, 8.0, 6.0, 3.0, 2.0, 4.0, 4.0]]","[23.0, 22.0, 26.0]"
packing_s102_e6,packing,102,6,GCD-floor-GM,False,cplex,integer optimal solution,True,True,0.0,0.0017226170002686558,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.131727983645296, 9.838699100999074, 9.192388155425117]"
packing_s102_e6,packing,102,6,GCD-floor-GM,True,cplex,integer optimal solution,True,True,0.0,0.0032848110004124464,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.131727983645296, 9.838699100999074, 9.192388155425117]"
packing_s102_e6,packing,102,6,GCD-midgap-GM,False,cplex,integer optimal solution,True,True,0.0,0.0022025600001143175,0,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.308504678941933, 10.062305898749054, 9.369164850721754]"
packing_s102_e6,packing,102,6,GCD-midgap-GM,True,cplex,integer optimal solution,True,True,0.0,0.0034342769995419076,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.308504678941933, 10.062305898749054, 9.369164850721754]"
packing_s102_e9,packing,102,9,GCD-floor,False,cplex,integer optimal solution,True,True,0.0,0.0018347440000070492,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[2.0, 8.0, 3.0, 1.0, 2.0, 1.0, 5.0, 3.0, 4.0, 7.0, 7.0, 1.0], [5.0, 4.0, 2.0, 3.0, 2.0, 4.0, 5.0, 5.0, 1.0, 4.0, 3.0, 4.0], [2.0, 1.0, 3.0, 6.0, 4.0, 7.0, 8.0, 6.0, 3.0, 2.0, 4.0, 4.0]]","[23.0, 22.0, 26.0]"
packing_s102_e9,packing,102,9,GCD-floor,True,cplex,integer optimal solution,True,True,0.0,0.0037297650005712057,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[2.0, 8.0, 3.0, 1.0, 2.0, 1.0, 5.0, 3.0, 4.0, 7.0, 7.0, 1.0], [5.0, 4.0, 2.0, 3.0, 2.0, 4.0, 5.0, 5.0, 1.0, 4.0, 3.0, 4.0], [2.0, 1.0, 3.0, 6.0, 4.0, 7.0, 8.0, 6.0, 3.0, 2.0, 4.0, 4.0]]","[23.0, 22.0, 26.0]"
packing_s102_e9,packing,102,9,GCD-floor-GM,False,cplex,integer optimal solution,True,True,0.0,0.0020904049997625407,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.131727983645296, 9.838699100999074, 9.192388155425117]"
packing_s102_e9,packing,102,9,GCD-floor-GM,True,cplex,integer optimal solution,True,True,0.0,0.004029026000353042,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.131727983645296, 9.838699100999074, 9.192388155425117]"
packing_s102_e9,packing,102,9,GCD-midgap-GM,False,cplex,integer optimal solution,True,True,0.0,0.00232894800046779,0,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.308504678941933, 10.062305898749054, 9.369164850721754]"
packing_s102_e9,packing,102,9,GCD-midgap-GM,True,cplex,integer optimal solution,True,True,0.0,0.0033987200004048645,0,"[1.0, 1.0, 1.0, -0.0, 1.0, 1.0, 0.0, -0.0, 1.0, -0.0, -0.0, 1.0]","[[0.7071067811865475, 2.82842712474619, 1.0606601717798212, 0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 1.7677669529663687, 1.0606601717798212, 1.414213562373095, 2.474873734152916, 2.474873734152916, 0.35355339059327373], [2.23606797749979, 1.7888543819998317, 0.8944271909999159, 1.3416407864998738, 0.8944271909999159, 1.7888543819998317, 2.23606797749979, 2.23606797749979, 0.4472135954999579, 1.7888543819998317, 1.3416407864998738, 1.7888543819998317], [0.7071067811865475, 0.35355339059327373, 1.0606601717798212, 2.1213203435596424, 1.414213562373095, 2.474873734152916, 2.82842712474619, 2.1213203435596424, 1.0606601717798212, 0.7071067811865475, 1.414213562373095, 1.414213562373095]]","[8.308504678941933, 10.062305898749054, 9.369164850721754]"
packing_s103_e0,packing,103,0,GCD-floor,False,cplex,integer optimal solution,True,True,0.0,0.002527574999476201,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[7.0, 4.0, 5.0, 1.0, 7.0, 3.0, 4.0, 7.0, 5.0, 4.0, 3.0, 2.0], [5.0, 9.0, 5.0, 8.0, 6.0, 7.0, 3.0, 6.0, 6.0, 1.0, 8.0, 7.0], [1.0, 8.0, 3.0, 7.0, 4.0, 4.0, 5.0, 7.0, 2.0, 6.0, 8.0, 8.0]]","[27.0, 38.0, 33.0]"
packing_s103_e0,packing,103,0,GCD-floor,True,cplex,integer optimal solution,True,True,0.0,0.003976254000008339,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[7.0, 4.0, 5.0, 1.0, 7.0, 3.0, 4.0, 7.0, 5.0, 4.0, 3.0, 2.0], [5.0, 9.0, 5.0, 8.0, 6.0, 7.0, 3.0, 6.0, 6.0, 1.0, 8.0, 7.0], [1.0, 8.0, 3.0, 7.0, 4.0, 4.0, 5.0, 7.0, 2.0, 6.0, 8.0, 8.0]]","[27.0, 38.0, 33.0]"
packing_s103_e0,packing,103,0,GCD-floor-GM,False,cplex,integer optimal solution,True,True,0.0,0.002343940000173461,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.205040771249134, 12.666666666666666, 11.667261889578032]"
packing_s103_e0,packing,103,0,GCD-floor-GM,True,cplex,integer optimal solution,True,True,0.0,0.004106105000573734,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.205040771249134, 12.666666666666666, 11.667261889578032]"
packing_s103_e0,packing,103,0,GCD-midgap-GM,False,cplex,integer optimal solution,True,True,0.0,0.0024043190005613724,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.394023007753749, 12.833333333333332, 11.84403858487467]"
packing_s103_e0,packing,103,0,GCD-midgap-GM,True,cplex,integer optimal solution,True,True,0.0,0.0040816959999574465,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.394023007753749, 12.833333333333332, 11.84403858487467]"
packing_s103_e3,packing,103,3,GCD-floor,False,cplex,integer optimal solution,True,True,0.0,0.0024683109995748964,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[7.0, 4.0, 5.0, 1.0, 7.0, 3.0, 4.0, 7.0, 5.0, 4.0, 3.0, 2.0], [5.0, 9.0, 5.0, 8.0, 6.0, 7.0, 3.0, 6.0, 6.0, 1.0, 8.0, 7.0], [1.0, 8.0, 3.0, 7.0, 4.0, 4.0, 5.0, 7.0, 2.0, 6.0, 8.0, 8.0]]","[27.0, 38.0, 33.0]"
packing_s103_e3,packing,103,3,GCD-floor,True,cplex,integer optimal solution,True,True,0.0,0.004071383999871614,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[7.0, 4.0, 5.0, 1.0, 7.0, 3.0, 4.0, 7.0, 5.0, 4.0, 3.0, 2.0], [5.0, 9.0, 5.0, 8.0, 6.0, 7.0, 3.0, 6.0, 6.0, 1.0, 8.0, 7.0], [1.0, 8.0, 3.0, 7.0, 4.0, 4.0, 5.0, 7.0, 2.0, 6.0, 8.0, 8.0]]","[27.0, 38.0, 33.0]"
packing_s103_e3,packing,103,3,GCD-floor-GM,False,cplex,integer optimal solution,True,True,0.0,0.0024719739994907286,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.205040771249134, 12.666666666666666, 11.667261889578032]"
packing_s103_e3,packing,103,3,GCD-floor-GM,True,cplex,integer optimal solution,True,True,0.0,0.004077060000781785,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.205040771249134, 12.666666666666666, 11.667261889578032]"
packing_s103_e3,packing,103,3,GCD-midgap-GM,False,cplex,integer optimal solution,True,True,0.0,0.002462665000166453,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.394023007753749, 12.833333333333332, 11.84403858487467]"
packing_s103_e3,packing,103,3,GCD-midgap-GM,True,cplex,integer optimal solution,True,True,0.0,0.004244194999955653,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[2.6457513110645903, 1.5118578920369088, 1.889822365046136, 0.3779644730092272, 2.6457513110645903, 1.1338934190276815, 1.5118578920369088, 2.6457513110645903, 1.889822365046136, 1.5118578920369088, 1.1338934190276815, 0.7559289460184544], [1.6666666666666665, 3.0, 1.6666666666666665, 2.6666666666666665, 2.0, 2.333333333333333, 1.0, 2.0, 2.0, 0.3333333333333333, 2.6666666666666665, 2.333333333333333], [0.35355339059327373, 2.82842712474619, 1.0606601717798212, 2.474873734152916, 1.414213562373095, 1.414213562373095, 1.7677669529663687, 2.474873734152916, 0.7071067811865475, 2.1213203435596424, 2.82842712474619, 2.82842712474619]]","[10.394023007753749, 12.833333333333332, 11.84403858487467]"
packing_s103_e6,packing,103,6,GCD-floor,False,cplex,integer optimal solution,True,True,0.0,0.0025308249996669474,0,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[[7.0, 4.0, 5.0, 1.0, 7.0, 3.0, 4.0, 7.0, 5.0, 4.0, 3.0, 2.0], [5.0, 9.0, 5.0, 8.0, 6.0, 7.0, 3.0, 6.0, 6.0, 1.0, 8.0, 7.0], [1.0, 8.0, 3.0, 7.0, 4.0, 4.0, 5.0, 7.0, 2.0, 6.0, 8.0, 8.0]]","[27.0, 38.0, 33.0]"
