stage,family,solver,gap,seed,instance,policies,max_rel_objective_gap,worst_policy,above_target_gap
primary,Simple,gurobi,0.01,1,v1_simple_000281,4,0.003051090441869574,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000282,4,0.006708009456176377,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000283,4,0.003661557194904092,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000284,4,0.0064946176923877585,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000285,4,0.005221480252424301,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000286,4,0.0004640690657679147,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000287,4,6.187126960777455e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000288,4,3.1330340947862553e-09,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000289,4,0.00043990196925648126,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000290,4,4.266725590960319e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000291,4,7.893932109918854e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000292,4,0.008183039214571815,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000293,4,1.211309375372809,Flat-L2,True
primary,Simple,gurobi,0.01,1,v1_simple_000294,4,2.5778017974368944e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000295,4,3.2616447055363376e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000296,4,0.0,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000297,4,0.0013304121647713318,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000298,4,0.005255119191705007,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000299,4,0.009412807720608625,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000300,4,0.0013281396451324042,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000301,4,0.0035407452275471605,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000302,4,1.4744093041352824e-15,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000303,4,7.875026540494771e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000304,4,0.004866483555088806,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000306,4,0.0030149823100959526,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000307,4,0.004742402772970303,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000308,4,0.00019459389530960202,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000309,4,0.008204187051925497,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000310,4,0.0014038687241455887,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000311,4,0.0012480113329392812,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000312,4,0.0026788736075131366,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000313,4,0.00582180629236233,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000314,4,8.938507416697941e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000315,4,0.0005736360474036029,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000316,4,0.0016393903252320753,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000317,4,2.435928825255546e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000318,4,0.005837805704802801,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000319,4,7.047974805653992e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000320,4,0.0015243877064642659,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000321,4,9.940473269768115e-14,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000322,4,2.4517074071827113e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000323,4,9.68996318711891e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000324,4,2.3355319157386743e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000325,4,0.00010480732682429824,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000326,4,3.1008149360762574e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000327,4,2.174318966539915e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000328,4,0.005931330369381293,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000329,4,0.00012146915143632358,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000330,4,0.0025449165573348774,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000331,4,3.888769830144404e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000332,4,2.978107833232122e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000333,4,8.472943371520539e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000334,4,0.0023510807767033147,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000335,4,0.0018012735952226471,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000336,4,0.0008511284176551162,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000337,4,0.00017144002564725754,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000338,4,0.0020343650591690544,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000339,4,2.822065441013568e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000340,4,2.031840515616659e-14,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000341,4,4.632223280107317e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000342,4,0.001214763270698516,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000343,4,0.0036471643498912085,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000344,4,0.8800909057210505,Flat-L2,True
primary,Simple,gurobi,0.01,1,v1_simple_000345,4,0.0005862272721503944,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000346,4,0.0035748186127189698,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000347,4,5.428577781108278e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000348,4,1.8772543894352796e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000349,4,0.0018516267619191318,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000350,4,8.870876303891163e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000351,4,2.7851210634143987e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000352,4,0.0004035926697356126,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000353,4,0.00398184590602438,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000354,4,3.213382164243483e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000355,4,4.2697086432782e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000356,4,0.0002977722851399965,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000357,4,0.007525653944310263,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000358,4,0.001583312662724259,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000359,4,0.0019198325612016425,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000360,4,2.024866184941157e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000362,4,0.001851071966928605,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000363,4,0.0010421032846285806,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000364,4,2.0833692446571308e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000365,4,6.031490635428026e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000366,4,0.00286230901790529,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000367,4,3.4821343932945877e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000368,4,0.002162353522447024,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000369,4,0.009331260093834993,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000370,4,0.007895190700865565,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000371,4,0.0009437598385868107,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000372,4,9.710966187604591e-11,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000373,4,0.002868938356406444,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000374,4,0.007479269747392708,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000375,4,0.004247708653619313,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000376,4,0.004987006003830422,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000377,4,0.008644557635889383,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000378,4,0.007213133382284316,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000379,4,8.291937916539652e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000380,4,0.007393304288861584,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000381,4,0.0038867947696065567,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000382,4,1.537422315522556e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000383,4,0.0009567917528174826,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000384,4,0.0007233753618831247,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000385,4,7.463441765745344e-16,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000386,4,1.5554480930259294e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000387,4,0.0009321632181760304,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000388,4,0.00014586073477692807,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000389,4,0.0074324078098269,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000390,4,4.408009586604516e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000391,4,9.586917361934615e-14,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000392,4,0.001696246494723686,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000393,4,4.018199957464959e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000394,4,1.4456581021845194e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000395,4,0.0002740421769450231,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000396,4,0.00016475600321348122,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000397,4,0.001002433691670221,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000398,4,0.0,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000399,4,8.798870946724495e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000400,4,0.009164054769390468,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000401,4,0.008580403922348108,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000402,4,0.0013707565834470258,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000403,4,0.00411592362724208,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000404,4,0.00045652383665260307,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000405,4,8.270618603963646e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000406,4,0.00491069317891264,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000407,4,6.0661907976811576e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000408,4,2.533586241494886e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000409,4,0.002931519857214816,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000410,4,0.0007445616653933034,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000411,4,0.002691369171579626,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000412,4,0.003023725151996603,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000413,4,2.1358699943160032e-10,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000414,4,4.34151363588408e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000415,4,0.00026002843329861014,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000416,4,0.00941980140626256,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000417,4,1.5022331561527817e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000418,4,0.0007725676148150798,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000419,4,1.7820178670905423e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000420,4,8.586222244144407e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000421,4,4.5081638578873486e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000422,4,0.0009911508258174852,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000423,4,3.075937917896871e-16,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000424,4,0.007392490807399932,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000425,4,0.0016063119895487466,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000426,4,0.00010016574558044993,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000427,4,4.7279054038687586e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000428,4,0.005749462770709518,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000429,4,0.00039601399395416964,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000430,4,0.001103597168676929,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000432,4,0.00751059427136148,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000433,4,0.004079065599948494,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000434,4,0.0007798180973494086,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000435,4,0.0011799365011006227,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000436,4,0.0025019506564661876,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000437,4,4.259646506125012e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000438,4,0.0004897193878436804,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000439,4,0.0013891772237198212,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000440,4,0.004945356983544133,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000441,4,3.5398389671760617e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000442,4,0.00844008586966824,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000443,4,0.0027993754050350808,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000444,4,0.002385118046963917,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000445,4,0.0006042800747992173,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000446,4,3.2873252156030755e-08,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000447,4,0.0029383446532643387,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000448,4,1.8960920391961543e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000449,4,0.0018907114986118922,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000450,4,0.0015961334642168473,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000451,4,0.0009767783120039398,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000452,4,0.00037547550482626055,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000453,4,0.0018302993855659503,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000454,4,0.00034280724380257864,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000455,4,0.0023681786035697787,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000456,4,0.00016895560702785378,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000457,4,1.2949401374651686e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000458,4,0.0001347263516851552,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000459,4,2.394626500715632e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000460,4,0.0009539754510518544,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000461,4,0.0007212671900828954,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000462,4,0.005763237796786909,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000463,4,0.002066069977841447,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000464,4,0.001098576499836812,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000465,4,3.6568658511954546e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000466,4,7.241543577349171e-07,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000467,4,0.007828800727415463,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000468,4,5.367729570040763e-06,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000469,4,4.1842531819782254e-16,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000470,4,4.674360050366149e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000471,4,0.0012713834213707493,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000472,4,0.0009309225689389457,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000473,4,7.711903787409864e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000474,4,1.3086780406401751e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000475,4,3.893782868168023e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000476,4,4.24281789650096e-05,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000477,4,8.857544014281788e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000478,4,0.0030454247245533628,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000479,4,4.374412120619444e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000480,4,0.0024194148464918115,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000481,4,0.0007098054435938657,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000482,4,0.002150127091850342,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000483,4,1.1607257858017311e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000484,4,0.0047992276597096884,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000485,4,2.7472903554767723e-13,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000486,4,0.0005688595541028531,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000487,4,7.864475038164315e-06,Flat-GM,False
primary,Simple,gurobi,0.01,1,v1_simple_000488,4,0.008603612058901559,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000489,4,0.001644524649672469,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000490,4,1.1432865030165615e-07,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000491,4,8.405451094489142e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000492,4,2.897098484245868e-14,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000493,4,0.007146512177802241,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000494,4,0.0010182553715638912,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000495,4,0.0027074010737069736,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000496,4,4.709324672064308e-05,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000497,4,0.0031020660560039637,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000498,4,0.0016415307004940007,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000499,4,0.00015825187878057206,Flat-L2,False
primary,Simple,gurobi,0.01,1,v1_simple_000500,4,9.59234302209685e-06,Flat-L2,False
smoke,Simple,cplex,0.01,1,caso01a,4,1.5573031405760908e-15,Flat-L2,False
smoke,Simple,gurobi,0.01,1,caso01a,4,0.0003476438431893312,Flat-L2,False
